,participant_id,trial_index,task,mapping,phase,block,target_pos_x,target_pos_y,timestamp,current_pos_x,current_pos_y,left_button_pressed,middle_button_pressed,right_button_pressed
0,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.656,-37.0,-804.0,0,0,0
1,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.672,-37.0,-804.0,0,0,0
2,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.689,-37.0,-804.0,0,0,0
3,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.705,-37.0,-804.0,0,0,0
4,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.722,-37.0,-805.0,0,0,0
5,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.739,-37.0,-805.0,0,0,0
6,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.755,-37.0,-805.0,0,0,0
7,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.772,-37.0,-805.0,0,0,0
8,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.789,-37.0,-805.0,0,0,0
9,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.805,-37.0,-805.0,0,0,0
10,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.822,-37.0,-805.0,0,0,0
11,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.839,-37.0,-805.0,0,0,0
12,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.854,-37.0,-805.0,0,0,0
13,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.868,-37.0,-805.0,0,0,0
14,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.884,-37.0,-805.0,0,0,0
15,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.901,-37.0,-805.0,0,0,0
16,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.918,-37.0,-804.0,0,0,0
17,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.934,-37.0,-804.0,0,0,0
18,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.951,-37.0,-804.0,0,0,0
19,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.967,-37.0,-804.0,0,0,0
20,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,3.984,-37.0,-800.0,0,0,0
21,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.001,-37.0,-794.0,0,0,0
22,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.018,-36.0,-783.0,0,0,0
23,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.034,-36.0,-760.0,0,0,0
24,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.051,-36.0,-743.0,0,0,0
25,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.068,-36.0,-730.0,0,0,0
26,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.084,-36.0,-718.0,0,0,0
27,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.101,-36.0,-703.0,0,0,0
28,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.118,-36.0,-689.0,0,0,0
29,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.134,-36.0,-665.0,0,0,0
30,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.151,-36.0,-646.0,0,0,0
31,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.168,-36.0,-627.0,0,0,0
32,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.184,-36.0,-601.0,0,0,0
33,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.201,-36.0,-582.0,0,0,0
34,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.218,-36.0,-553.0,0,0,0
35,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.234,-36.0,-532.0,0,0,0
36,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.251,-36.0,-510.0,0,0,0
37,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.268,-36.0,-487.0,0,0,0
38,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.284,-36.0,-458.0,0,0,0
39,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.301,-36.0,-437.0,0,0,0
40,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.318,-36.0,-416.0,0,0,0
41,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.334,-36.0,-390.0,0,0,0
42,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.351,-36.0,-370.0,0,0,0
43,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.368,-36.0,-343.0,0,0,0
44,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.384,-36.0,-324.0,0,0,0
45,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.401,-36.0,-307.0,0,0,0
46,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.418,-36.0,-291.0,0,0,0
47,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.434,-36.0,-270.0,0,0,0
48,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.451,-36.0,-255.0,0,0,0
49,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.468,-35.0,-238.0,0,0,0
50,48ai,254,avoiding,reversed,Training,4,-26.05,768.62,4.485,-35.0,-227.0,0,0,0
